Loading data...
Computing updates...
Compiling functions...
Training...
Epoch 366 took 74.8181550503, cost = 0.047298097983, error = 0.196457445245
Epoch 367 took 74.8155550957, cost = 0.0470202714205, error = 0.194914008526
Epoch 368 took 74.7974998951, cost = 0.0471146088094, error = 0.193223577833
Epoch 369 took 74.8702049255, cost = 0.0465411394835, error = 0.192709098927
Epoch 370 took 74.7905271053, cost = 0.0473071131855, error = 0.197045421138
Epoch 371 took 74.6788520813, cost = 0.0476984865963, error = 0.194693517566
Epoch 372 took 74.6431810856, cost = 0.0476440265775, error = 0.19263560194
Epoch 373 took 74.6698498726, cost = 0.046787681058, error = 0.190871674261
Epoch 374 took 74.6615290642, cost = 0.0474841129035, error = 0.191312656181
Epoch 375 took 74.8294219971, cost = 0.0469353049994, error = 0.191974129061
Epoch 376 took 74.7786200047, cost = 0.0471228025854, error = 0.193811553726
Epoch 377 took 74.8576829433, cost = 0.0482988413423, error = 0.199029839777
Epoch 378 took 74.8154478073, cost = 0.0479149948806, error = 0.197192415111
Epoch 379 took 74.8597099781, cost = 0.0469296146184, error = 0.193591062766
Epoch 380 took 74.8191699982, cost = 0.0471676141024, error = 0.195942966338
Epoch 381 took 74.7788250446, cost = 0.0471935383976, error = 0.195722475379
Epoch 382 took 74.7599921227, cost = 0.047120930627, error = 0.195575481405
Epoch 383 took 74.8016149998, cost = 0.048194848001, error = 0.197192415111
Epoch 384 took 74.6353178024, cost = 0.0476227607578, error = 0.194767014552
Epoch 385 took 74.6608679295, cost = 0.0484015904367, error = 0.196016463325
Epoch 386 took 74.6422240734, cost = 0.0482726208866, error = 0.196383948258
Epoch 387 took 74.841230154, cost = 0.0481278505176, error = 0.194546523593
Epoch 388 took 74.8185110092, cost = 0.0486949831247, error = 0.196898427164
Epoch 389 took 74.8338389397, cost = 0.0492419879884, error = 0.197118918124
Epoch 390 took 74.8284862041, cost = 0.0481523294002, error = 0.195207996472
Epoch 391 took 74.8261311054, cost = 0.0491444822401, error = 0.196530942231
Epoch 392 took 74.7802278996, cost = 0.0485320277512, error = 0.196236954285
Epoch 393 took 74.6558499336, cost = 0.0481555238366, error = 0.195428487432
Epoch 394 took 74.6383569241, cost = 0.0487949214876, error = 0.196163457298
Epoch 395 took 74.6381120682, cost = 0.0495667234063, error = 0.196163457298
Epoch 396 took 74.633836031, cost = 0.0492084994912, error = 0.196751433191
Epoch 397 took 74.6419780254, cost = 0.0503063257784, error = 0.198441863884
Epoch 398 took 74.6349179745, cost = 0.0479575283825, error = 0.191680141114
Epoch 399 took 74.6727509499, cost = 0.0480230357498, error = 0.192782595914
Epoch 400 took 74.8314840794, cost = 0.0497608110309, error = 0.19851536087
Epoch 401 took 74.8555932045, cost = 0.0484084971249, error = 0.194987505512
Epoch 402 took 74.9342498779, cost = 0.0486676618457, error = 0.196163457298
Epoch 403 took 74.8623001575, cost = 0.0487860348076, error = 0.197927384977
Epoch 404 took 74.8225240707, cost = 0.048671124503, error = 0.197339409084
Epoch 405 took 74.8451259136, cost = 0.0495588220656, error = 0.196089960312
Epoch 406 took 74.8002140522, cost = 0.0488596018404, error = 0.19873585183
Epoch 407 took 74.8218541145, cost = 0.0496639478952, error = 0.199103336763
Epoch 408 took 74.8314230442, cost = 0.0495290756226, error = 0.202116713215
Epoch 409 took 74.9173161983, cost = 0.0492768548429, error = 0.199250330736
Epoch 410 took 74.8266410828, cost = 0.0493694394827, error = 0.19829486991
Epoch 411 took 74.8350491524, cost = 0.0483142938465, error = 0.194914008526
Epoch 412 took 74.8401210308, cost = 0.0490915030241, error = 0.19895634279
Epoch 413 took 74.7298429012, cost = 0.0497529841959, error = 0.199103336763
Epoch 414 took 74.6532759666, cost = 0.0490993186831, error = 0.194987505512
Epoch 415 took 74.6688649654, cost = 0.0493628587574, error = 0.197633397031
Epoch 416 took 74.6243889332, cost = 0.0492845103145, error = 0.194840511539
Epoch 417 took 74.7709040642, cost = 0.0502962302417, error = 0.200940761429
Epoch 418 took 74.8118970394, cost = 0.0491875074804, error = 0.194326032633
Epoch 419 took 74.848721981, cost = 0.0496788546443, error = 0.196457445245
Epoch 420 took 74.8099420071, cost = 0.0492862761021, error = 0.194693517566
Epoch 421 took 74.8516590595, cost = 0.0494189709425, error = 0.195354990445
Epoch 422 took 74.6967430115, cost = 0.0490292813629, error = 0.195207996472
Epoch 423 took 74.643599987, cost = 0.0485784932971, error = 0.193885050713
Epoch 424 took 74.6127312183, cost = 0.0485132262111, error = 0.194252535646
Epoch 425 took 74.6679849625, cost = 0.0490145329386, error = 0.194546523593
Epoch 426 took 74.6215820312, cost = 0.0494965109974, error = 0.198000881964
Epoch 427 took 74.6760690212, cost = 0.0496458243579, error = 0.196383948258
Epoch 428 took 74.6388640404, cost = 0.0504701342434, error = 0.197412906071
Epoch 429 took 74.6394958496, cost = 0.0498885903507, error = 0.196163457298
Epoch 430 took 74.6320199966, cost = 0.0495258867741, error = 0.194105541673
Epoch 431 took 74.7892110348, cost = 0.0489842407405, error = 0.195061002499
Epoch 432 took 74.8202369213, cost = 0.0495628863573, error = 0.194693517566
Epoch 433 took 74.8678839207, cost = 0.0503738317639, error = 0.197633397031
Epoch 434 took 74.8283119202, cost = 0.0494455508888, error = 0.195061002499
Epoch 435 took 74.8615250587, cost = 0.0492014717311, error = 0.192782595914
Epoch 436 took 74.8414578438, cost = 0.0503464825451, error = 0.196163457298
Epoch 437 took 74.83979702, cost = 0.0502739157528, error = 0.194546523593
Epoch 438 took 74.835267067, cost = 0.051084427163, error = 0.197780391004
Epoch 439 took 74.8312799931, cost = 0.0504505261779, error = 0.194399529619
Epoch 440 took 74.8221638203, cost = 0.050370497629, error = 0.196971924151
Epoch 441 took 74.8427610397, cost = 0.0503690093756, error = 0.195354990445
Epoch 442 took 74.8227219582, cost = 0.0500397812575, error = 0.1939585477
Epoch 443 took 74.8301420212, cost = 0.0497935917228, error = 0.190945171248
Epoch 444 took 74.8337459564, cost = 0.049773607403, error = 0.191680141114
Epoch 445 took 74.8514258862, cost = 0.0495088044554, error = 0.190724680288
Epoch 446 took 74.8371880054, cost = 0.0499767754227, error = 0.192121123034
Epoch 447 took 74.7333438396, cost = 0.0494520906359, error = 0.191239159194
Epoch 448 took 74.653935194, cost = 0.049036514014, error = 0.191900632074
Epoch 449 took 74.6474921703, cost = 0.0503666996956, error = 0.1939585477
Epoch 450 took 74.6485888958, cost = 0.0499320309609, error = 0.192341613994
Epoch 451 took 74.8313379288, cost = 0.0498106963933, error = 0.195134499486
Epoch 452 took 74.8068261147, cost = 0.0501652676612, error = 0.196016463325
Epoch 453 took 74.8610441685, cost = 0.0503090396523, error = 0.194473026606
Epoch 454 took 74.7925229073, cost = 0.0499441567808, error = 0.19329707482
Epoch 455 took 74.8373961449, cost = 0.0504741072655, error = 0.194473026606
Epoch 456 took 74.8289318085, cost = 0.0510734338313, error = 0.194252535646
Epoch 457 took 74.8393900394, cost = 0.050301592797, error = 0.19351756578
Epoch 458 took 74.8129069805, cost = 0.0506857056171, error = 0.193885050713
Epoch 459 took 74.8347051144, cost = 0.0499850977212, error = 0.193811553726
Epoch 460 took 74.8158040047, cost = 0.0519532114267, error = 0.206967514332
Epoch 461 took 74.8432559967, cost = 0.0488864388317, error = 0.19939732471
Epoch 462 took 74.8628208637, cost = 0.0500110127032, error = 0.19939732471
Epoch 463 took 74.8156490326, cost = 0.0503897927701, error = 0.198588857857
Epoch 464 took 74.8131520748, cost = 0.0493791922927, error = 0.194546523593
Epoch 465 took 74.8513479233, cost = 0.0500038228929, error = 0.196163457298
Epoch 466 took 74.7432830334, cost = 0.0510503910482, error = 0.195354990445
Epoch 467 took 74.6704549789, cost = 0.0518449451774, error = 0.198000881964
Epoch 468 took 74.6575930119, cost = 0.0507430043072, error = 0.197339409084
Epoch 469 took 74.7902069092, cost = 0.050556903705, error = 0.195722475379
Epoch 470 took 74.810489893, cost = 0.050322284922, error = 0.193811553726
Epoch 471 took 74.8766949177, cost = 0.0507787894458, error = 0.196163457298
Epoch 472 took 74.8517079353, cost = 0.050755975768, error = 0.197339409084
Epoch 473 took 75.0040597916, cost = 0.0502610411495, error = 0.192562104954
Epoch 474 took 74.8384561539, cost = 0.049994982779, error = 0.19329707482
Epoch 475 took 74.8763520718, cost = 0.0511725712568, error = 0.195354990445
Epoch 476 took 74.834485054, cost = 0.0515126697719, error = 0.195354990445
Epoch 477 took 74.8001511097, cost = 0.0510154403746, error = 0.196089960312
Epoch 478 took 74.7588310242, cost = 0.0508318655193, error = 0.19351756578
Epoch 479 took 74.677531004, cost = 0.0513365771621, error = 0.193223577833
Epoch 480 took 74.6660320759, cost = 0.0515668001026, error = 0.195722475379
Epoch 481 took 74.8124740124, cost = 0.050960123539, error = 0.19241511098
Epoch 482 took 74.7383799553, cost = 0.0517410263419, error = 0.194546523593
Epoch 483 took 74.7190010548, cost = 0.0518888197839, error = 0.195575481405
Epoch 484 took 74.6290168762, cost = 0.0548334065825, error = 0.212479788329
Epoch 485 took 74.6777038574, cost = 0.0524791236967, error = 0.201969719242
Epoch 486 took 74.6556971073, cost = 0.0499603822827, error = 0.201455240335
Epoch 487 took 74.7046420574, cost = 0.0513496454805, error = 0.197412906071
Epoch 488 took 74.6548690796, cost = 0.0509348772466, error = 0.202778186094
Epoch 489 took 74.6926000118, cost = 0.0535519756377, error = 0.206526532412
Epoch 490 took 74.6344008446, cost = 0.0532189998776, error = 0.206159047479
Epoch 491 took 74.6715350151, cost = 0.0519625674933, error = 0.20373364692
Epoch 492 took 74.6607019901, cost = 0.0527165066451, error = 0.206306041452
Epoch 493 took 74.6673929691, cost = 0.0506777632982, error = 0.200352785536
Epoch 494 took 74.6378779411, cost = 0.0513590443879, error = 0.202631192121
Epoch 495 took 74.6768581867, cost = 0.052055247128, error = 0.201087755402
Epoch 496 took 74.6497387886, cost = 0.0528810359538, error = 0.201896222255
Epoch 497 took 74.6973059177, cost = 0.051366854459, error = 0.201014258415
Epoch 498 took 74.6589739323, cost = 0.0511537063867, error = 0.194179038659
Epoch 499 took 74.6678469181, cost = 0.0520204957575, error = 0.200352785536
